person_id,transcript
25133,"
"
87207,"
"
97297,"
"
73770,"hot tea upon its nose.
"
37148,"between them, fast asleep, and the other two were using it as a
"
62901,"
"
91880,"sort of way to fly up into a tree.
"
51963,"Alice was very glad to find her in such a pleasant temper, and thought
"
97850,"
"
73221,"‘I’ll fetch the executioner myself,’ said the King eagerly, and he
"
55785,"had somehow fallen into the sea, ‘and in that case I can go back by
"
15088,"
"
85361,"
"
35979,"   Who for such dainties would not stoop?
"
50977,"wise fish would go anywhere without a porpoise.’
"
10935,"jumping about like mad things all this time, sat down again very sadly
"
89800,"Oh! won’t she be savage if I’ve kept her waiting!’ Alice felt so
"
32534,"   Soup of the evening, beautiful Soup!
"
64626,"The next thing was to eat the comfits: this caused some noise and
"
35808,"repeated, aloud.
"
33540,"‘I haven’t opened it yet,’ said the White Rabbit, ‘but it seems to be a
"
62892,"‘But I’m NOT a serpent, I tell you!’ said Alice. ‘I’m a--I’m a--’
"
12468,"hot day made her feel very sleepy and stupid), whether the pleasure
"
39891,"
"
28031,"There was a long silence after this, and Alice could only hear whispers
"
87103,"flower-pot that stood near. The three soldiers wandered about for a
"
59420,"with his tea spoon at the March Hare,) ‘--it was at the great concert
"
79970,"in the middle of her favourite word ‘moral,’ and the arm that was linked
"
96252,"As she said these words her foot slipped, and in another moment, splash!
"
74728,"‘It must be a very pretty dance,’ said Alice timidly.
"
67839,"The Dormouse shook its head impatiently, and said, without opening its
"
20620,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
"
86413,"hand and a piece of bread-and-butter in the other. ‘I beg pardon, your
"
72859,"‘Well, there was Mystery,’ the Mock Turtle replied, counting off
"
80164,"   Soup of the evening, beautiful Soup!
"
73894,"‘Oh, as to the whiting,’ said the Mock Turtle, ‘they--you’ve seen them,
"
94656,"uncomfortable for the Dormouse,’ thought Alice; ‘only, as it’s asleep, I
"
99485,"to suit them!’
"
40670,"‘So he did, so he did,’ said the Gryphon, sighing in his turn; and both
"
32264,"to play croquet.’ The Frog-Footman repeated, in the same solemn tone,
"
52360,"
"
49482,"
"
57188,"‘--and I hadn’t begun my tea--not above a week or so--and what with the
"
24461,"Lizard’s slate-pencil, and the choking of the suppressed guinea-pigs,
"
78267,"
"
59756,"
"
20212,"only took the regular course.’
"
85280,"verse.’
"
92952,"as if nothing had happened.
"
75543,"moved.
"
25877,"down, both of you, and don’t speak a word till I’ve finished.’
"
37393,"given by the Queen of Hearts, and I had to sing
"
42364,"thinking of?’
"
18174,"startled when she heard her voice close to her ear. ‘You’re thinking
"
19948,"  *    *    *    *    *    *    *
"
92965,"doorway; ‘and even if my head would go through,’ thought poor Alice, ‘it
"
45501,"it, and finding it very nice, (it had, in fact, a sort of mixed flavour
"
27598,"is--“Be what you would seem to be”--or if you’d like it put more
"
83123,"‘It isn’t,’ said the Caterpillar.
"
70787,"
"
37525,"
"
83570,"can’t think! And oh, I wish you could see her after the birds! Why,
"
22507,"
"
53433,"‘And ever since that,’ the Hatter went on in a mournful tone, ‘he won’t
"
50711,"
"
11586,"advantage from the change: and Alice was a good deal worse off than
"
27801,"
"
16283,"     Beau--ootiful Soo--oop!
"
33226,"‘Nothing whatever,’ said Alice.
"
74398,"
"
46101,"‘But what did the Dormouse say?’ one of the jury asked.
"
45716,"The first thing she heard was a general chorus of ‘There goes Bill!’
"
52746,"which the wretched Hatter trembled so, that he shook both his shoes off.
"
75395,"
"
55739,"
"
86338,"filled the air, mixed up with the distant sobs of the miserable Mock
"
89519,"
"
73365,"the goldfish kept running in her head, and she had a vague sort of idea
"
22944,"can do no more, whatever happens. What WILL become of me?’
"
18052,"things to happen, that it seemed quite dull and stupid for life to go on
"
78133,"roof off.’ After a minute or two, they began moving about again, and
"
10195,"
"
74021,"and she could even make out that one of them didn’t know how to spell
"
87045,"
"
34961,"
"
37165,"‘I never said I didn’t!’ interrupted Alice.
"
61316,"him; and near the King was the White Rabbit, with a trumpet in one hand,
"
69690,"   ‘Speak roughly to your little boy,
"
94295,"
"
36721,"The Dormouse slowly opened his eyes. ‘I wasn’t asleep,’ he said in a
"
78426,"‘Oh, you foolish Alice!’ she answered herself. ‘How can you learn
"
10304,"    *    *    *    *    *    *
"
49419,"very respectful tone, but frowning and making faces at him as he spoke.
"
46823,"
"
90947,"
"
35247,"nearly as large as himself, and this he handed over to the other,
"
64788,"This was such a new idea to Alice, that she was quite silent for a
"
77410,"Just then she heard something splashing about in the pool a little way
"
40230,"
"
54959,"     “Up above the world you fly,
"
71860,"‘Anything you like,’ said the Footman, and began whistling.
"
10425,"‘I’m NOT a serpent!’ said Alice indignantly. ‘Let me alone!’
"
59619,"
"
20054,"very little! Besides, SHE’S she, and I’m I, and--oh dear, how puzzling
"
44405,"and sometimes she scolded herself so severely as to bring tears into
"
19094,"oneself speak--and they don’t seem to have any rules in particular;
"
56473,"dry enough!’ They all sat down at once, in a large ring, with the Mouse
"
23602," Then turn not pale, beloved snail, but come and join the dance.
"
24447,"After a time she heard a little pattering of feet in the distance, and
"
85965,"changed into alarm in another moment, when she found that her shoulders
"
42122,"
"
85574,"child; ‘but little girls eat eggs quite as much as serpents do, you
"
68146,"I’m quite tired of being such a tiny little thing!’
"
35130,"The Fish-Footman began by producing from under his arm a great letter,
"
87637,"     Beau--ootiful Soo--oop!
"
46650,"now! How puzzling all these changes are! I’m never sure what I’m going
"
73321,"‘I’ll tell it her,’ said the Mock Turtle in a deep, hollow tone: ‘sit
"
99277,"of everything I’ve said as yet.’
"
25632,"
"
54193,"‘I’d rather not,’ the Cat remarked.
"
39533,"
"
19809,"
"
29373,"‘I don’t think they play at all fairly,’ Alice began, in rather a
"
93487,"
"
27323,"then she walked down the little passage: and THEN--she found herself at
"
26126,"
"
89028,"‘Get to your places!’ shouted the Queen in a voice of thunder, and
"
51007,"
"
86589,"grow any more--As it is, I can’t get out at the door--I do wish I hadn’t
"
31168,"confusing it is all the things being alive; for instance, there’s the
"
68483,"
"
46848,"passion. She had already heard her sentence three of the players to be
"
18194,"size: to be sure, this generally happens when one eats cake, but Alice
"
71924,"interrupted: ‘UNimportant, your Majesty means, of course,’ he said in a
"
73494,"you seen the Mock Turtle yet?’
"
23414,"
"
66774,"place, with a little house in it about four feet high. ‘Whoever lives
"
15655,"No, there were no tears. ‘If you’re going to turn into a pig, my dear,’
"
77612,"
"
31738,"not got into it), and handed them round as prizes. There was exactly one
"
70277,"things are “much of a muchness”--did you ever see such a thing as a
"
53702," Will you, won’t you, will you, won’t you, won’t you join the dance?
"
99315,"CHAPTER VII. A Mad Tea-Party
"
66639,"SOME change in my size; and as it can’t possibly make me larger, it must
"
54398,"invitation for the Duchess to play croquet.’
"
56881,"
"
27295,"‘’Tis so,’ said the Duchess: ‘and the moral of that is--“Oh, ‘tis love,
"
15403,"pitied him deeply. ‘What is his sorrow?’ she asked the Gryphon, and the
"
85259,"cucumber-frame, or something of the sort.
"
54817,"
"
35527,"
"
79379,"says it kills all the rats and--oh dear!’ cried Alice in a sorrowful
"
41833,"up and to stand on their hands and feet, to make the arches.
"
69601,"          to
"
84446,"all the jurymen are back in their proper places--ALL,’ he repeated with
"
29211,"
"
39939,"who I WAS when I got up this morning, but I think I must have been
"
26442,"silent.
"
80830,"
"
86488,"bread-and-butter.
"
39932,"should like to hear her try and repeat something now. Tell her to
"
50276,"she hastily dried her eyes to see what was coming. It was the White
"
28876,"archbishop find?’
"
33942,"‘Would you like to see a little of it?’ said the Mock Turtle.
"
39197,"
"
32278,"The executioner’s argument was, that you couldn’t cut off a head unless
"
69508,"‘What do you mean by that?’ said the Caterpillar sternly. ‘Explain
"
72091,"see what would happen next.
"
62922,"way of speaking to a mouse: she had never done such a thing before, but
"
51323,"‘I quite agree with you,’ said the Duchess; ‘and the moral of that
"
90470,"
"
33789,"
"
26555,"anxiously over his shoulder as he spoke, and then raised himself upon
"
96578,"to Alice for protection.
"
25944,"words all coming different, and then the Mock Turtle drew a long breath,
"
83482,"hungry, in which case it would be very likely to eat her up in spite of
"
21200,"
"
73934,"
"
48563,"a VERY turn-up nose, much more like a snout than a real nose; also its
"
14880,"
"
86695,"queer everything is to-day! And yesterday things went on just as usual.
"
46926,"
"
61511,"
"
89162,"out here? Run home this moment, and fetch me a pair of gloves and a fan!
"
27901,"YOUR temper!’ ‘Hold your tongue, Ma!’ said the young Crab, a little
"
73568,"I shall have to go and live in that poky little house, and have next to
"
37765,"together first--they don’t reach half high enough yet--Oh! they’ll
"
27537,"that cats COULD grin.’
"
19730,"close by her.
"
69932,"
"
32012,"
"
10334,"
"
84215,"
"
62355,"keep, through all her riper years, the simple and loving heart of her
"
25786,"  But the snail replied “Too far, too far!” and gave a look askance--
"
54303,"
"
87245,"‘Who are YOU?’ said the Caterpillar.
"
40082,"‘If there’s no meaning in it,’ said the King, ‘that saves a world of
"
90460,"everything that Alice said; ‘there’s a large mustard-mine near here. And
"
81905,"aloud; and in another moment it was out of sight.
"
35248,"‘You did,’ said the Mock Turtle.
"
93721,"the flowers and the blades of grass, but she did not see anything that
"
48724,"           you
"
36132,"funny watch!’ she remarked. ‘It tells the day of the month, and doesn’t
"
49526,"‘I thought it would,’ said the Cat, and vanished again.
"
66587,"‘Read them,’ said the King.
"
27652,"CHAPTER VII. A Mad Tea-Party
"
28618,"The long grass rustled at her feet as the White Rabbit hurried by--the
"
99378,"‘No, please go on!’ Alice said very humbly; ‘I won’t interrupt again. I
"
49437,"On this the White Rabbit blew three blasts on the trumpet, and then
"
26458,"you’re changed, do you?’
"
65167,"    That your eye was as steady as ever;
"
